"","YEAR","Stock","Lat_mean","Lon_mean","Lat_rotated","Lon_rotated","along_mean","cross_mean","Distance","Max_Lat","Min_Lat","mDepth","mSST","mBT","STRAT_BIOMASS"
"374",2012,"72_N",43.206933,-69.057787,43.069778,-68.436541,962.86268,-306.60125,1060.10421002471,43.764522,42.628173,166.735471875233,7.45298925863865,7.17839860720751,0.291030652727328
"375",2013,"72_N",43.052655,-68.74039,42.882426,-68.461844,994.46215,-283.38273,1041.83112745547,43.809248,41.260358,178.273808330157,7.27498653900115,6.96611475684945,0.300724612769057
"376",2014,"72_N",43.149808,-68.657299,42.774295,-68.767162,1058.902,-278.43196,1017.77606375121,44.033,41.824705,176.549425074844,NA,NA,0.355461780910531
"377",1968,"72_S",38.754308,-72.581634,39.124162,-72.941868,470.93147,-26.473449,492.900683459153,40.55,36.216667,132.234300704028,5.86387770582834,8.00904838236904,0.152618998696987
"378",1969,"72_S",38.798161,-72.555232,39.182729,-72.962655,473.49642,-32.418076,498.243212901512,40.5,36.2,152.525314225679,5.67796162031923,7.91520878048043,0.144520538721228
"379",1970,"72_S",39.57966,-71.202663,40.166882,-71.438398,629.40159,-37.345096,653.933435285064,40.65,37.9,100.720528189249,6.39781748440205,7.40922986283886,0.115003475134289
"380",1971,"72_S",39.567006,-72.223981,39.686209,-72.428987,544.30556,-43.691497,567.730028892671,40.7,37.166667,147.226524408412,5.5448619595812,7.92664133730957,0.166293363252696
"381",1972,"72_S",39.436206,-72.085278,39.571819,-72.34902,541.12671,-29.134904,559.132368637618,40.75,36.6,174.945170105255,7.32629462984413,10.8165510641992,0.130692133538175
"382",1973,"72_S",39.275266,-72.232852,39.591027,-72.59459,521.92329,-45.709674,552.301228041185,41.833333,36.05,156.018023440142,6.51209443477739,10.2411840990498,0.2754806462901
"383",1974,"72_S",40.345044,-70.14422,40.421206,-69.904848,752.5932,-54.04366,750.61654592089,41.8,38.2,129.429929112813,6.88613238831646,8.58386976128067,0.252953178099508
"384",1975,"72_S",39.890111,-71.171179,40.272895,-71.287723,641.41299,-45.622903,670.551892686791,41.766667,37.466667,128.033490161971,5.84361520935961,9.69754545639266,0.28967817457925
"385",1976,"72_S",39.673109,-71.5057,40.22187,-71.857021,607.94893,-58.909824,642.462731013373,42.183333,36.066667,138.294868297475,6.89334841921418,7.7935148348735,0.253762056475297
"386",1977,"72_S",39.606944,-71.827395,39.954702,-72.070267,584.40798,-44.055505,607.807580639975,42.15,36.9,132.014103011139,7.71923573727899,7.60282035135628,0.267451770490302
"387",1978,"72_S",39.50074,-71.389761,39.971174,-71.851523,598.73825,-33.578584,617.907352293948,41.85,35.7,139.163713257273,5.87665998226972,7.38639361604876,0.251271844765627
"388",1979,"72_S",39.386045,-72.044573,39.825079,-72.414483,554.13331,-54.915946,582.304176450066,42.15,36.533333,120.974828399362,6.92764832567316,8.11381342561642,0.160714367233104
"389",1980,"72_S",39.473851,-70.951327,40.059716,-71.334582,634.3062,-24.916865,648.168380846792,42.15,35.633333,141.913978574697,7.91014620915881,9.27270754595011,0.20521071836807
"390",1981,"72_S",39.921847,-70.700448,40.313313,-70.777697,681.13356,-44.280704,697.344475356012,42.016667,35.85,121.66832531536,6.61074678912231,7.99614753037586,0.213173215660728
"391",1982,"72_S",40.045391,-71.0784,40.364043,-71.0236,661.37884,-51.879658,690.807375806883,42.166667,38.233333,104.125920779712,5.66155858399393,9.65526484507544,0.156825967123213
"392",1983,"72_S",40.015724,-70.849214,40.502615,-70.901777,671.94041,-66.301077,709.332220838914,41.866667,36.3,119.677773252826,6.89309555374027,9.16994768431312,0.144797352377163
"393",1984,"72_S",39.99065,-70.334001,40.203482,-70.27259,720.01465,-30.983597,712.348074870253,41.466667,36.616667,133.822398041375,6.6686957777549,7.3324401624949,0.162128998838568
"394",1985,"72_S",39.698809,-71.762987,40.002161,-72.031857,589.88882,-45.495948,613.984087114417,40.583333,37.55,128.211981782108,8.44719620813539,6.55972829681233,0.197517971662976
"395",1986,"72_S",40.057152,-69.868917,40.242367,-69.814415,760.34204,-33.522969,740.042522259469,42.066667,36.133333,103.70849957722,6.17277619455899,8.16901875271754,0.19427999902672
"396",1987,"72_S",40.155417,-70.68669,40.340769,-70.607473,694.85799,-45.514405,707.974142366012,41.95,37.233333,131.574117780375,6.72626242394306,9.0053186691127,0.203267883080742
"397",1988,"72_S",39.265331,-71.518101,39.849826,-72.014536,582.40196,-31.087771,599.529478546317,40.283333,36.033333,166.977698516202,5.91408112665091,9.23698606481228,0.137938386446864
"398",1989,"72_S",39.13562,-72.622213,39.404266,-72.848575,492.37337,-43.715336,524.734242751902,42.15,37.116667,128.416674181416,10.4881385466847,11.4772488130845,0.161461577263988
"399",1990,"72_S",39.678798,-71.004556,40.278736,-71.253117,644.51488,-45.302079,672.604542068762,42.2,37.1,143.238080679953,7.0676043015209,8.61050604273273,0.12985356462852
"400",1991,"72_S",40.115046,-70.075147,40.42065,-70.025015,741.66149,-53.716109,744.290250281097,42.2,36.016667,135.167221766339,6.99661272308272,8.07508060496333,0.137042817274891
"401",1992,"72_S",39.28842,-71.212094,39.879201,-71.649268,606.8355,-16.695334,617.268682635097,40.716667,37.383333,180.132286560261,5.81490692519605,11.044698872021,0.065834122295928
"402",1993,"72_S",39.850825,-70.266052,40.275435,-70.273379,721.87876,-38.278702,718.677045438547,40.883333,36.716667,85.7458478487504,7.62716038765693,7.81322212617978,0.100916853834702
"403",1994,"72_S",40.700443,-68.061721,40.504724,-67.89806,933.87887,-19.368947,874.059841272403,41.733333,36.316667,127.424282068651,7.79089309954358,9.97487124004261,0.130082524802397
"404",1995,"72_S",40.26299,-69.023701,40.222328,-69.102732,825.45733,-21.932611,778.763911042262,41.816667,35.966667,166.882462234131,7.46881728428774,10.4053450694472,0.094655907756255
"405",1996,"72_S",40.28977,-70.470013,40.365376,-70.274366,719.99932,-47.944854,726.634264699422,41.533333,39.9,97.8743057886443,5.03079915094651,8.09658768066648,0.0726350036528742
"406",1997,"72_S",39.784133,-71.846659,39.935514,-72.168892,578.37372,-47.216415,602.222132778953,40.783333,35.716667,109.972474342669,6.06894113663873,9.68037979591471,0.0923504821042638
"407",1998,"72_S",39.738796,-71.811011,40.076041,-72.135559,587.71346,-57.194908,617.547959883819,41.95,35.766667,101.726984284229,5.73932194166145,7.765721171481,0.086767446470263
"408",1999,"72_S",40.605978,-69.59655,40.576585,-69.277916,818.93492,-64.142928,797.816721974431,42.151667,37.591333,148.471277588974,6.62412047844619,8.91796730089545,0.124312915379604
"409",2000,"72_S",40.827544,-69.312111,40.736505,-69.073234,843.08279,-76.037806,822.577283659306,42.1375,38.2855,86.4550983072949,6.8576184584755,8.28452872228887,0.101928000767201
"410",2001,"72_S",40.729227,-69.730264,40.737074,-69.50746,798.34425,-86.911395,799.02224690225,42.105465,37.816638,95.7562758105451,5.95284781417785,6.93377141499237,0.126690025910614
"411",2002,"72_S",40.584404,-69.771088,40.519564,-69.648966,779.30597,-63.973456,772.725644991791,41.855667,38.3085,87.2213494844603,6.41517176900324,7.56004566899818,0.115755053327574
"412",2003,"72_S",40.307149,-70.269719,40.402774,-69.994335,746.00727,-51.541622,744.316901693962,42.182762,36.975235,98.3528198162143,5.53097287791809,6.95342020386641,0.0562294835074363
"413",2004,"72_S",39.902998,-71.920619,40.01509,-72.398101,567.41636,-67.981147,602.19840537633,40.979333,36.238833,105.032734704766,4.50626220683684,6.29202590197666,0.0653341203761175
"414",2005,"72_S",39.67971,-72.347517,39.690109,-72.489366,539.78148,-47.390986,566.003684772798,41.51496,37.682487,90.1674958099675,5.10121880362875,8.35251876539653,0.0703390152487696
"415",2006,"72_S",40.242245,-70.203273,40.312321,-70.117011,733.44564,-41.083448,729.993531718883,41.757117,37.22945,132.869942905096,5.95061443279015,10.586437132959,0.0642069303605926
"416",2007,"72_S",39.699246,-72.025835,39.74142,-72.196327,564.62652,-33.175482,581.795418329962,40.677622,37.910272,140.881790115292,6.86886550461741,9.30688281015067,0.0874465101747002
"417",2008,"72_S",39.658668,-71.829784,39.9501,-72.182627,577.31934,-50.615525,603.182958374685,41.558705,37.1252,113.865454369678,5.5429251514607,10.1161935100106,0.117989987862568
"418",2009,"72_S",39.696199,-71.356257,40.183697,-71.751686,611.60235,-49.14012,642.763402891974,41.901808,35.896592,129.54560168543,7.78527374821312,8.96639726397725,0.146121847478978
"419",2010,"72_S",39.494467,-71.128863,40.010213,-71.517694,621.56749,-23.560289,635.484296706815,41.732065,35.58899,161.495379795379,7.37820319928336,10.213553135201,0.143457133452478
"420",2011,"72_S",40.29535,-69.745106,40.211176,-69.673388,774.29073,-30.256061,745.163057928618,41.840583,37.10535,138.910522092124,5.44225347464459,8.61721645859499,0.176414617021725
"421",2012,"72_S",40.026574,-70.149729,40.258195,-70.147741,732.5613,-35.452778,723.640998458519,42.204175,36.059152,164.525761667046,9.18385033943125,9.65762462594682,0.20880261839843
"422",2013,"72_S",39.401106,-71.122211,39.983412,-71.539234,618.46948,-22.328121,631.987341091046,42.094213,35.706957,161.484292336224,8.65795839020288,10.4789346108347,0.137251430973421
"423",2014,"72_S",40.324621,-69.514837,40.309968,-69.424519,800.0876,-38.599619,767.359911289812,41.968667,37.737665,117.716289079697,NA,NA,0.171097220867596
"424",1968,"73_N",42.834263,-69.571152,42.688856,-69.731108,841.48138,-300.13215,967.894032670241,43.35,42.183333,130.34534914145,3.28525735595043,3.19193260183387,0.25180435940903
"425",1969,"73_N",42.629958,-69.224861,42.346995,-69.453871,860.62719,-255.64784,947.163716558839,43.416667,42.133333,137.667328422042,4.29053493385498,4.44879802567799,0.153060506502382
"426",1970,"73_N",43.484242,-68.671568,43.01861,-68.791288,1025.7841,-305.33429,1039.28990624067,44.316667,42.4,130.666553009762,3.92310398314959,5.20395625993726,0.156171862179643
"427",1971,"73_N",43.130697,-69.164517,42.947271,-68.615119,934.4056,-298.67467,1040.65417303967,44.266667,41.95,127.777949861825,3.60287877537367,5.23597681488025,0.156695082633685
"428",1972,"73_N",43.438318,-69.460764,43.342422,-68.867269,923.3672,-345.42799,1066.33264456644,43.9,43.133333,128.574251897942,4.41394517548453,4.43486293871133,0.144244904202616
"429",1973,"73_N",42.233333,-70.383333,42.235582,-70.367717,715.79625,-256,898.463301604427,42.233333,42.233333,80,7,3.7,0.197143524655504
"430",1974,"73_N",43.294587,-68.842992,43.113929,-68.605677,997.15132,-312.7647,1056.45167910013,44.25,42.1,126.857622030624,5.61118761135724,5.69941142716752,0.1424460624949
"431",1975,"73_N",42.93973,-70.039666,42.939261,-69.987329,746.74348,-333.91012,982.141338994438,43.35,42.566667,116.815128780853,7.20012793956296,6.49062849947971,0.145984234860199
"432",1976,"73_N",43.114821,-68.932894,42.897951,-68.371503,965.17745,-286.77453,1047.49527890638,44.333333,42.2,128.485660494129,5.89909529818628,6.4507110106084,0.177468360927123
"433",1977,"73_N",42.475747,-68.923273,42.484334,-68.421335,938.07554,-243.23756,1007.92727086939,43.916667,41.316667,150.087273629242,6.28864572236534,4.56079608886869,0.155619595232525
"434",1978,"73_N",42.374198,-69.276779,42.272513,-69.377947,864.29442,-245.67232,943.584640346304,43.366667,41.283333,160.274190803731,6.46882286415482,5.17786692455714,0.156316350372711
"435",1979,"73_N",43.062363,-69.43557,43.033447,-68.737055,925.79555,-309.01824,1043.09131213686,43.833333,42.1,128.033648382087,4.98774596535617,3.73508460498469,0.178642353857154
"436",1980,"73_N",43.033219,-69.879084,42.957793,-69.317573,890.66685,-316.5315,1010.78100835472,43.933333,42.333333,112.999866938029,6.08451644316813,3.98221359301673,0.170869874168045
"437",1981,"73_N",42.887538,-68.756803,42.732655,-68.394316,998.59942,-265.54525,1031.48186387522,44.083333,41.75,143.976808408292,7.08368177636512,4.40135897347314,0.197740393436858
"438",1982,"73_N",42.585754,-68.842493,42.32413,-68.557254,924.12902,-229.07492,986.970817490567,43.983333,42.166667,159.7415660653,6.20315352236447,5.32828157868382,0.192114215195956
"439",1983,"73_N",42.808197,-69.34322,42.65277,-68.769242,916.312,-269.73341,1006.52602256755,44.1,42.15,114.777012755183,6.09373616102793,4.88149660013707,0.205642004195685
"440",1984,"73_N",41.788962,-68.918712,41.747029,-68.705272,902.87706,-172.74177,928.636473410638,44.05,41.566667,163.654768867644,4.7836307783089,5.1327384433822,0.153225506276626
"441",1985,"73_N",42.875349,-68.241293,42.488252,-68.299565,1016.8612,-235.74897,1014.28843946345,43.7,42.316667,177.09511216552,4.7,5,0.174281148812808
"442",1986,"73_N",42.754485,-69.01642,42.664616,-68.625638,925.20272,-268.67487,1014.32557781475,43.533333,41.966667,132.507815428101,5.9046905684352,6.12324164081584,0.1343342294345
"443",1987,"73_N",43.370209,-68.291288,43.206833,-68.494111,1154.3691,-282.09438,1070.07359682992,43.616667,43.133333,174.662379161871,3.80589370262984,5.9418005994353,0.0826040694788991
"444",1988,"73_N",42.811432,-69.167616,42.583811,-69.145995,892.29666,-272.20145,982.980492554204,43.233333,42.216667,133.664752519778,4.2020515706618,5.45482533887219,0.0938671299166913
"445",1989,"73_N",42.708336,-68.87761,42.550027,-68.246812,965.00393,-246.78777,1022.37560209284,44,42.033333,134.796614121622,3.6,3.6,0.131879171497045
"446",1990,"73_N",42.619456,-68.769949,42.512123,-68.241945,961.71535,-242.53665,1019.26613198749,43.85,41.433333,164.365849712887,4.86095622236417,5.39450336875984,0.135524916334226
"447",1991,"73_N",42.794484,-69.315186,42.600955,-69.07797,898.73901,-272.84294,987.627701940144,43.766667,41.883333,129.753971408798,5.43484322616602,5.17857542234564,0.113429219233073
"448",1992,"73_N",42.669699,-68.291078,42.310977,-68.150977,1009.5026,-214.11356,1006.23928516283,42.983333,42.5,256.895704155049,3.2915411869391,6.5360369478709,0.144735482743371
"449",1993,"73_N",42.932811,-67.73638,42.755406,-67.859821,1144.4211,-211.66514,1059.81489755612,43.9,42.233333,204.343729874553,4.55082570037075,6.62731938878327,0.145611881171117
"450",1994,"73_N",42.306089,-68.165725,41.99614,-67.999029,978.15462,-179.92931,987.216731218623,43.216667,41.583333,192.931158611912,4.50634131852159,8.41692536292862,0.103633203673811
"451",1995,"73_N",42.375347,-70.012466,42.328583,-69.874587,759.49526,-265.68139,927.360490839284,42.833333,42.133333,81.2084437497486,6.43838152650004,4.72332549977541,0.0865975907019096
"452",1996,"73_N",43.183333,-70.216667,43.190156,-70.201765,729.06779,-362,999.063761532797,43.183333,43.183333,120,6,4.6,0.135617395812187
"453",1997,"73_N",42.897216,-69.377808,42.559226,-69.378907,874.9255,-276.15978,970.399338780662,43.466667,42.4,136.953467163272,4.64526529533818,5.82159606348003,0.158854691565707
"454",1998,"73_N",42.580848,-69.595616,42.429849,-69.765157,819.35794,-273.72988,941.625866127071,43.483333,42.116667,139.994173202878,5.52333606403961,4.95448681085975,0.0957841681605753
"455",1999,"73_N",42.530266,-68.513951,42.389963,-68.170247,978.34736,-226.40605,1012.14057287521,42.695667,42.178167,165.158139014096,5.65933200860807,6.86152050234822,0.0898352877033286
"456",2000,"73_N",42.825332,-70.318676,42.830196,-70.232357,726.98097,-321.62112,962.169936855464,43.369833,42.358667,96.9768817875087,6.5473312311867,5.2148583985939,0.124822225388407
"457",2001,"73_N",42.493513,-69.267101,42.243746,-69.549044,846.12981,-248.95778,933.275300076206,43.144387,41.899633,164.151271374947,6.01168827259012,5.62629152384268,0.115336540640128
"458",2002,"73_N",42.996572,-68.308312,42.473104,-68.278947,1014.4847,-234.05991,1013.97502572263,44.360667,42.600333,154.671876485628,5.62534234191505,6.89786062260777,0.20550831183835
"459",2003,"73_N",42.975923,-69.783804,42.868832,-69.640806,860.24079,-316.94314,988.915611333308,43.799397,42.723862,136.078357591209,4.71296716045469,4.00753692724946,0.0862868556200352
"460",2004,"73_N",42.789156,-69.500958,42.569054,-69.744603,831.34275,-287.60874,955.819355687631,43.607372,42.610528,115.9652118079,3.91328216532584,4.31622512241116,0.0640918002895466
"461",2005,"73_N",42.366868,-69.760887,42.298282,-69.823498,788.28818,-261.13961,926.603270988764,43.182158,41.72745,138.114328176923,5.88638631698662,4.04995632674098,0.0837201143753666
"462",2006,"73_N",42.595731,-69.320508,42.359423,-69.409275,863.76875,-255.1483,950.301209431883,44.234467,41.654017,131.675821862846,5.61726719529224,5.81312428619523,0.081471695689011
"463",2007,"73_N",42.705669,-68.58358,42.610203,-68.365801,946.91456,-256.21257,1021.87650051773,43.436598,42.242883,204.774639423166,5.06776141694188,6.29727350267212,0.123188581084054
"464",2008,"73_N",42.724955,-69.365435,42.481265,-69.718045,831.2462,-277.38447,948.514614100774,43.380165,42.221267,146.6400647522,7.3138738487536,4.63420194527087,0.101392001750049
"465",2009,"73_N",42.36281,-69.673944,42.229274,-69.739417,813.43071,-252.34214,923.617685866219,43.863938,41.514935,113.927114846364,6.24718530700773,4.64529403780038,0.0831089931253894
"466",2010,"73_N",42.426903,-68.349142,42.021459,-68.027926,972.19744,-184.7144,987.813058992609,43.97122,42.215285,111.99094580502,6.36829917576913,7.18113284944241,0.0953494465919528
"467",2011,"73_N",42.477717,-70.135308,42.453363,-70.038992,741.573,-279.9841,932.67739884961,42.934867,41.43702,90.4125276489675,8.29745675945385,4.996540682822,0.0633713486216156
"468",2012,"73_N",42.916544,-70.175491,42.903182,-70.013694,744.38503,-329.92147,977.591931404051,43.407662,42.668792,93.8188834652975,7.86515499326337,5.84311190082113,0.0483647828582974
"469",2013,"73_N",42.61235,-69.943329,42.56485,-69.848496,778.33536,-291.23804,951.154824390321,43.025975,41.260358,130.249266669586,9.19565449177668,5.39272926750003,0.0641891439357592
"470",2014,"73_N",42.515644,-69.902105,42.423423,-69.84244,788.83983,-275.86447,937.792477132327,43.50218,41.824705,111.644868972327,NA,NA,0.0608354318625147
"471",1968,"73_S",40.900922,-69.462086,40.936172,-69.25657,830.92927,-101.97223,829.525595441521,42.133333,37.55,75.2571715694181,3.99954998065414,4.34185519725226,0.278793838449591
"472",1969,"73_S",41.42118,-67.919617,41.299395,-67.683188,980.27953,-98.22747,948.076596846287,41.933333,40.916667,65.03883915367,4.35439557016238,4.5446596203025,0.311710316831821
"473",1970,"73_S",41.02748,-68.436343,41.022271,-68.426686,905.27603,-87.873227,882.640075856432,41.766667,40.5,56.454632997558,4.61847565997592,4.45915709274197,0.269440746134995
"474",1971,"73_S",41.022615,-68.941268,40.829792,-68.864076,863.7547,-79.613952,842.030815602083,41.35,40.7,80.1836094347654,3.3259058803678,4.2398690109247,0.27296650419079
"475",1972,"73_S",41.40634,-68.2011,41.339309,-67.859227,960.33693,-107.6594,940.936448580055,42.016667,40.816667,48.1680082602009,4.60664274580868,4.85617981784228,0.285413654692594
"476",1973,"73_S",40.760774,-70.245893,40.872988,-69.785018,766.2642,-103.26327,796.575739603514,41.9,38.366667,52.7798921492622,4.37441694307587,5.30070102769182,0.442833868773182
"477",1974,"73_S",41.180174,-68.461428,41.119037,-68.165778,927.19563,-91.990951,905.491678698045,42.066667,38.85,84.1699631635826,5.9689879193765,6.34439651865187,0.365328504373508
"478",1975,"73_S",41.004299,-70.821944,41.102362,-70.350039,716.27753,-130.77105,790.500509608793,41.833333,40.15,43.1779573812741,4.73990260080373,4.82687438061499,0.304786124883355
"479",1976,"73_S",40.964335,-68.698259,40.865224,-68.374601,905.31322,-69.693822,872.979864274842,41.983333,39.55,64.0290831855276,5.37417996658897,5.20095483240615,0.250251381710752
"480",1977,"73_S",40.970789,-69.339772,41.050953,-69.175447,844.15824,-112.40434,843.718506583052,42.116667,38.266667,54.8076370382207,6.40614818576553,5.62400962908812,0.279900339925927
"481",1978,"73_S",41.281378,-67.577171,41.140979,-67.485412,998.36293,-74.2029,947.631461426082,42.083333,40.666667,66.4964315306738,4.81576130603107,4.80304408301492,0.318238454731358
"482",1979,"73_S",41.503208,-67.339885,41.317051,-67.25783,1043.4317,-75.294825,974.933273245642,42.15,40.683333,71.3677732638043,5.07581070117806,4.91749080846006,0.213600910856305
"483",1980,"73_S",41.397275,-67.695215,41.197739,-67.499154,998.603,-80.879306,951.156365172074,42.15,40.566667,84.8221894903656,6.22125295394737,7.4931100924835,0.288163782928157
"484",1981,"73_S",41.0796,-68.425077,41.02283,-68.263166,916.13599,-83.081404,892.110366650896,42.016667,40.35,85.6700022316335,5.58146231041697,5.68829338300933,0.31946560319852
"485",1982,"73_S",41.056092,-69.18411,40.99988,-68.869035,868.48521,-98.781308,855.941473106588,42.166667,38.333333,80.6287172434066,4.94730488352704,4.75791853754538,0.216403270992671
"486",1983,"73_S",41.402228,-67.811608,41.278442,-67.740041,972.11089,-98.760019,943.070434586904,41.866667,40.566667,79.1193310376433,6.19567693054445,6.48556097406808,0.222087280149521
"487",1984,"73_S",41.129316,-69.214354,40.864681,-69.164022,838.58809,-92.139639,828.391910422154,41.5,40.833333,59.7982159893617,4.99017878358018,5.40104322900012,0.197160373101572
"488",1985,"73_S",41.217252,-67.660552,41.16473,-67.480137,1000.3663,-75.870753,949.771688941772,41.916667,40.583333,75.0649671123431,5.39721186048392,5.948271517391,0.28221788195294
"489",1986,"73_S",41.292125,-68.422125,41.154164,-68.176108,925.8638,-96.070277,907.724552290924,42.066667,40.566667,62.1403127877857,5.87324865772589,5.83023449568364,0.22397814925444
"490",1987,"73_S",41.337526,-68.079429,41.20512,-67.792552,961.75215,-92.38033,934.18908919664,41.95,40.883333,70.8845303381235,4.80090151462283,5.06277818650362,0.18212961945975
"491",1988,"73_S",41.369551,-69.09022,41.342078,-68.732193,889.35947,-129.75301,892.322196067521,42.066667,39.983333,51.6179191385799,4.34604785442104,4.14604785442104,0.21613133654426
"492",1989,"73_S",41.437492,-67.643659,41.288127,-67.419792,1017.5338,-84.019026,962.912992219573,42.15,40.75,80.867036397589,4.21944384926963,4.02916577390445,0.246098071275817
"493",1990,"73_S",41.52172,-68.015894,41.255898,-67.749791,970.11137,-95.416179,940.71686202117,42.15,40.933333,74.4015282910652,5.39688697188895,5.30048383108517,0.2062862701199
"494",1991,"73_S",41.28798,-67.836923,41.191717,-67.601277,986.84392,-83.517694,944.538991529821,42.2,40.666667,94.4320305788993,5.17613081547355,5.73813174018232,0.193293694100643
"495",1992,"73_S",41.783333,-67.766667,41.785265,-67.772829,1022.0522,-146,982.034250910818,41.783333,41.783333,30,4.6,4.6,0.125913861613069
"496",1993,"73_S",41.257289,-67.668352,41.110192,-67.506499,993.16913,-72.645196,943.992493146815,41.583333,40.883333,74.7664873773457,4.24209413979809,4.54407099887336,0.106141058658106
"497",1994,"73_S",41.506397,-67.99538,41.359265,-67.561357,1003.0315,-98.029116,959.988411280566,42.133333,40.383333,69.6537132580978,5.72875818993372,5.75911140866467,0.0597658221526628
"498",1995,"73_S",41.460179,-68.518184,41.219361,-68.047815,937.53332,-99.048895,920.38676406648,42.133333,40.966667,67.4190866413653,4.80088120872136,5.35622394175338,0.11910893056098
"499",1996,"73_S",41.512567,-67.173189,41.358053,-67.213458,1050.5904,-75.319814,980.761866129417,41.9,40.866667,71.5406604417077,5.15619205772083,5.10572137921423,0.117283976704431
"500",1997,"73_S",41.61728,-67.756744,41.395141,-67.539288,1010.5458,-99.42323,964.110235473769,42.15,40.783333,68.5156872518291,4.85139243025323,6.16576121672907,0.0992297403752581
"501",1998,"73_S",41.676219,-68.274673,41.649934,-67.911607,967.3785,-142.2729,963.143915757919,41.95,41.233333,44.2435368822661,5.57966000755577,5.68453686435605,0.104277713421358
"502",1999,"73_S",41.415304,-66.90584,41.398643,-66.899863,1077.7866,-58.495813,1003.02817500996,42.151667,41.193667,83.2679697619049,5.58429902006659,6.55612118104605,0.114118937694848
"503",2000,"73_S",41.587816,-67.961729,41.504144,-67.774364,981.73702,-122.55764,959.07171200153,41.961667,41.067833,54.6756328925398,6.67147263006733,6.75870097376224,0.122073236211017
"504",2001,"73_S",41.658494,-68.900844,41.601222,-69.11095,867.86122,-168.58305,895.182216125258,41.85989,40.474267,68.2923997328549,5.34206299936073,5.09866978699725,0.0796480167773535
"505",2002,"73_S",41.23013,-67.708243,41.117775,-67.584304,982.80426,-75.112078,939.849097633424,41.764833,40.56,68.5571403073451,6.2762585428876,6.72824074591239,0.103482914256877
"506",2003,"73_S",41.642475,-67.705057,41.468507,-67.479493,1031.5335,-102.40049,973.407634985981,42.182762,41.021453,81.8220835168245,4.06175931216435,4.4190860273019,0.0799089904611279
"507",2004,"73_S",41.188422,-68.041196,41.054389,-67.78871,958.64346,-76.008916,922.622225476687,41.709833,40.643,67.9629158878544,3.52404264598196,4.62410811136937,0.078548849979534
"508",2005,"73_S",41.662663,-67.834219,41.446039,-67.534614,1017.1687,-104.74025,968.390598410019,42.110093,40.848428,59.9906551183154,4.47453448857905,4.42207863246987,0.0948613588457062
"509",2006,"73_S",41.156484,-67.770605,41.013999,-67.596822,976.20117,-65.697954,931.133350707858,41.516533,40.730283,71.1109226641332,4.34831495000902,5.36001764673211,0.088235028361445
"510",2007,"73_S",41.635651,-66.948607,41.640969,-66.946846,1095.3469,-77.641282,1018.55470740623,42.144447,41.227368,78.3495620120644,4.97104054699996,4.91621154713349,0.0824718865586431
"511",2008,"73_S",41.662017,-67.259317,41.410853,-67.247427,1053.0094,-82.639736,982.75794439343,42.013883,41.291783,71.613068153726,4.5,4.82,0.0725136523824857
"512",2009,"73_S",41.626687,-67.497749,41.401133,-67.434937,1029.8612,-93.901577,970.771543264582,42.102933,40.654922,86.7910353519652,5.6431435852862,5.371695300185,0.077187575470777
"513",2010,"73_S",41.194426,-68.000355,40.984369,-67.69411,963.73372,-65.254549,922.933573778657,41.732065,40.274707,73.6368724159903,5.45242577676384,6.34151927133265,0.0949582280887641
"514",2011,"73_S",41.195793,-68.124329,40.833161,-67.691589,960.89032,-50.931504,911.572373766351,41.840583,40.265177,95.4147862806327,6.18861332820553,6.57997119584417,0.0774266596522945
"515",2012,"73_S",41.580393,-67.376154,41.427873,-67.289048,1051.7235,-86.423555,981.568329031776,42.176325,40.710727,92.5529482080758,7.15705589653528,7.44322665163042,0.0838156866050054
"516",2013,"73_S",41.920273,-67.70723,41.66997,-67.514195,1055.912,-117.36505,987.374306417515,42.094213,41.022908,58.8817221487016,6.33560708666301,6.21891579058981,0.0732018103402953
"517",2014,"73_S",41.757098,-67.100493,41.590281,-67.030623,1086.6589,-79.525766,1009.61826921615,42.050185,40.882715,77.9777114015408,NA,NA,0.0687748193835823
"518",1968,"74_N",42.75,-69.366667,42.753505,-69.368107,881.04609,-296,989.226665690817,42.75,42.75,186,3.7,3.7,0.204122792669668
"519",1969,"74_N",42.521822,-69.099625,42.282084,-69.134945,885.16312,-240.62568,955.56080951575,43.416667,41.866667,146.05658321982,4.12154631164492,4.53561304491395,0.204746474270844
"520",1970,"74_N",43.359015,-68.668764,42.883044,-68.451444,992.98967,-284.6654,1042.37544188093,44.316667,43,145.796693108136,3.65877693037353,5.5104641105565,0.0619241837635599
"521",1971,"74_N",44.266667,-67.733333,44.280121,-67.733764,1223.4429,-310,1203.26980184731,44.266667,44.266667,87,4,4,0.0728141306650509
"522",1972,"74_N",43.133333,-70.35,43.135291,-70.342785,718.46292,-356,988.582084265935,43.133333,43.133333,87,4.2,3.9,0.0207981861451424
"523",1973,"74_N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0398382018185535
"524",1974,"74_N",43.525324,-68.800323,43.217832,-68.959087,1027.2654,-331.14013,1050.64070679304,44.25,42.1,105.384435443245,5.19018043326955,5.35959515552984,0.0539708352569469
"525",1975,"74_N",42.697419,-70.122156,42.686968,-70.101325,736.97747,-306.6887,953.014005456823,43.35,42.566667,88.3563634651627,6.55052568779176,5.71729248546638,0.0434368183188073
